,candidatura,nombre,nombre_completo,numero,partido,siglas,suplente
716,12,Moraia, Moraia Grau López (EQUO).,38,PRIMAVERA EUROPEA (PRIMAVERA EUROPEA),PRIMAVERA EUROPEA,False
717,12,Arturo, Arturo Angulo Urarte (PUM+J).,39,PRIMAVERA EUROPEA (PRIMAVERA EUROPEA),PRIMAVERA EUROPEA,False
718,12,Maria, María José Pérez Noe (CHA).,40,PRIMAVERA EUROPEA (PRIMAVERA EUROPEA),PRIMAVERA EUROPEA,False
719,12,Alberto, Alberto Villa Molina (EQUO).,41,PRIMAVERA EUROPEA (PRIMAVERA EUROPEA),PRIMAVERA EUROPEA,False
720,12,Noelia, Noelia Seller Fernández (EQUO).,42,PRIMAVERA EUROPEA (PRIMAVERA EUROPEA),PRIMAVERA EUROPEA,False
721,12,Julio, Julio Ramón Echazarra San Martín (PCAS).,43,PRIMAVERA EUROPEA (PRIMAVERA EUROPEA),PRIMAVERA EUROPEA,False
722,12,Maria, María Teresa Vizcaíno Callejón (PARTICIPA).,44,PRIMAVERA EUROPEA (PRIMAVERA EUROPEA),PRIMAVERA EUROPEA,False
723,12,Antonio, Antonio Vicente García Díez (COMPROMIS).,45,PRIMAVERA EUROPEA (PRIMAVERA EUROPEA),PRIMAVERA EUROPEA,False
724,12,Anna, Anna Perpiñà Zaragozà (COMPROMIS).,46,PRIMAVERA EUROPEA (PRIMAVERA EUROPEA),PRIMAVERA EUROPEA,False
725,12,Ramon, Ramón Fernández Barba (EQUO).,47,PRIMAVERA EUROPEA (PRIMAVERA EUROPEA),PRIMAVERA EUROPEA,False
726,12,Monica, Mónica Monteagudo Casas (EQUO).,48,PRIMAVERA EUROPEA (PRIMAVERA EUROPEA),PRIMAVERA EUROPEA,False
727,12,Mariano, Mariano Fuente Blanco (PCAS).,49,PRIMAVERA EUROPEA (PRIMAVERA EUROPEA),PRIMAVERA EUROPEA,False
728,12,Maria, María del Mar Ruiz Baños (PUM+J).,50,PRIMAVERA EUROPEA (PRIMAVERA EUROPEA),PRIMAVERA EUROPEA,False
729,12,Nicolas, Nicolás Paz Alcalde (EQUO).,51,PRIMAVERA EUROPEA (PRIMAVERA EUROPEA),PRIMAVERA EUROPEA,False
730,12,Maria, María Hontanares Arranz Peña (EQUO).,52,PRIMAVERA EUROPEA (PRIMAVERA EUROPEA),PRIMAVERA EUROPEA,False
731,12,Albert, Albert Furió Pérez (COMPROMIS).,53,PRIMAVERA EUROPEA (PRIMAVERA EUROPEA),PRIMAVERA EUROPEA,False
732,12,Pilar, Pilar Calpena Poveda (COMPROMIS).,54,PRIMAVERA EUROPEA (PRIMAVERA EUROPEA),PRIMAVERA EUROPEA,False
733,12,Rafael, Rafael Conde Melguizo (EQUO).,1,PRIMAVERA EUROPEA (PRIMAVERA EUROPEA),PRIMAVERA EUROPEA,True
734,12,Maria, María del Carmen Ruíz Conde (CHA).,2,PRIMAVERA EUROPEA (PRIMAVERA EUROPEA),PRIMAVERA EUROPEA,True
735,12,Vicente, Vicente Torres Castejón (COMPROMIS).,3,PRIMAVERA EUROPEA (PRIMAVERA EUROPEA),PRIMAVERA EUROPEA,True
736,12,Maria, María José Ortiz Noguera (EQUO).,4,PRIMAVERA EUROPEA (PRIMAVERA EUROPEA),PRIMAVERA EUROPEA,True
737,12,Maria, María Luz Monllor Mollà (COMPROMIS).,5,PRIMAVERA EUROPEA (PRIMAVERA EUROPEA),PRIMAVERA EUROPEA,True
738,12,Manuel, Manuel Soria González (EQUO).,6,PRIMAVERA EUROPEA (PRIMAVERA EUROPEA),PRIMAVERA EUROPEA,True
739,12,Carolina, Carolina García Tomás (EQUO).,7,PRIMAVERA EUROPEA (PRIMAVERA EUROPEA),PRIMAVERA EUROPEA,True
740,12,Juan, Juan Leopoldo Torres Rodríguez.,8,PRIMAVERA EUROPEA (PRIMAVERA EUROPEA),PRIMAVERA EUROPEA,True
741,12,Josep, Josep M. Aparici Cubells (COMPROMIS).,9,PRIMAVERA EUROPEA (PRIMAVERA EUROPEA),PRIMAVERA EUROPEA,True
742,12,Dolores, Dolores Tobío Sueiro (EQUO).,10,PRIMAVERA EUROPEA (PRIMAVERA EUROPEA),PRIMAVERA EUROPEA,True
743,13,Jose, José María Gijón Polo.,1,EXTREMADURA UNIDA,EXTREMADURA UNIDA,False
744,13,Maxima, Máxima Gutierro Cuadrado.,2,EXTREMADURA UNIDA,EXTREMADURA UNIDA,False
745,13,Jorge, Jorge Durán Domínguez.,3,EXTREMADURA UNIDA,EXTREMADURA UNIDA,False
746,13,Maria, María Luz Regidor Mateos.,4,EXTREMADURA UNIDA,EXTREMADURA UNIDA,False
747,13,Francisco, Francisco José Gutiérrez Delgado.,5,EXTREMADURA UNIDA,EXTREMADURA UNIDA,False
748,13,Maria, María Teresa Rivero Rubio.,6,EXTREMADURA UNIDA,EXTREMADURA UNIDA,False
749,13,Francisco, Francisco Duque Galeano.,7,EXTREMADURA UNIDA,EXTREMADURA UNIDA,False
750,13,Natividad, Natividad Farrona Barrero.,8,EXTREMADURA UNIDA,EXTREMADURA UNIDA,False
751,13,Oscar, Óscar Solís Merino.,9,EXTREMADURA UNIDA,EXTREMADURA UNIDA,False
752,13,Maria, María Guadalupe Victoria Díaz Martín.,10,EXTREMADURA UNIDA,EXTREMADURA UNIDA,False
753,13,Jose, José Luis Poderoso Cortijo.,11,EXTREMADURA UNIDA,EXTREMADURA UNIDA,False
754,13,Cristina, Cristina Solís de San Nicolás.,12,EXTREMADURA UNIDA,EXTREMADURA UNIDA,False
755,13,Candido, Cándido Javier Gil Pizarro.,13,EXTREMADURA UNIDA,EXTREMADURA UNIDA,False
756,13,Isabel, Isabel María Rodríguez Guerrero.,14,EXTREMADURA UNIDA,EXTREMADURA UNIDA,False
757,13,Jorge, Jorge Alejandro Taramasco Casales.,15,EXTREMADURA UNIDA,EXTREMADURA UNIDA,False
758,13,Maria, María Izquierdo Ramiro.,16,EXTREMADURA UNIDA,EXTREMADURA UNIDA,False
759,13,Jorge, Jorge Gómez Esteban.,17,EXTREMADURA UNIDA,EXTREMADURA UNIDA,False
760,13,Maria, María Caridad Albellán Teno.,18,EXTREMADURA UNIDA,EXTREMADURA UNIDA,False
761,13,Blas, Blas Rosa Díaz.,19,EXTREMADURA UNIDA,EXTREMADURA UNIDA,False
762,13,Maria, María Luisa Cañada Valverde.,20,EXTREMADURA UNIDA,EXTREMADURA UNIDA,False
763,13,Angel, Ángel Santos Bravo Gómez.,21,EXTREMADURA UNIDA,EXTREMADURA UNIDA,False
764,13,Leonor, Leonor Cáceres Sánchez.,22,EXTREMADURA UNIDA,EXTREMADURA UNIDA,False
765,13,Antonio, Antonio Sosa Vizcaino.,23,EXTREMADURA UNIDA,EXTREMADURA UNIDA,False
766,13,Maria, María Reyes Calvo Gutierro.,24,EXTREMADURA UNIDA,EXTREMADURA UNIDA,False
767,13,Rodrigo, Rodrigo Domínguez Hoyas.,25,EXTREMADURA UNIDA,EXTREMADURA UNIDA,False
768,13,Maria, María Ángeles Lozano López.,26,EXTREMADURA UNIDA,EXTREMADURA UNIDA,False
769,13,Jose, José Campos Carlos.,27,EXTREMADURA UNIDA,EXTREMADURA UNIDA,False
770,13,Maria, María Goretti Pacheco Rentero.,28,EXTREMADURA UNIDA,EXTREMADURA UNIDA,False
771,13,Ricardo, Ricardo Ordóñez Barrena.,29,EXTREMADURA UNIDA,EXTREMADURA UNIDA,False
772,13,Maria, María Raquel Díaz Andrada.,30,EXTREMADURA UNIDA,EXTREMADURA UNIDA,False
773,13,Jose, José Luís Escobar Mendoza.,31,EXTREMADURA UNIDA,EXTREMADURA UNIDA,False
774,13,Adriana, Adriana Bote Mena.,32,EXTREMADURA UNIDA,EXTREMADURA UNIDA,False
775,13,Tomas, Tomás Alonso Fuentes.,33,EXTREMADURA UNIDA,EXTREMADURA UNIDA,False
776,13,Maria, María Aranzazu Rincón Muriel.,34,EXTREMADURA UNIDA,EXTREMADURA UNIDA,False
777,13,Juan, Juan Alfonso Leo Muñoz.,35,EXTREMADURA UNIDA,EXTREMADURA UNIDA,False
778,13,Maria, María de la Montaña Díaz Díaz.,36,EXTREMADURA UNIDA,EXTREMADURA UNIDA,False
779,13,Javier, Javier Durán Buenvarón.,37,EXTREMADURA UNIDA,EXTREMADURA UNIDA,False
780,13,Ana, Ana Belén Cañamero Morato.,38,EXTREMADURA UNIDA,EXTREMADURA UNIDA,False
781,13,Alejandro, Alejandro Jiménez Gijón.,39,EXTREMADURA UNIDA,EXTREMADURA UNIDA,False
782,13,Alba, Alba Inmaculada Álvarez Álvarez.,40,EXTREMADURA UNIDA,EXTREMADURA UNIDA,False
783,13,Jose, José Luís Barroso López.,41,EXTREMADURA UNIDA,EXTREMADURA UNIDA,False
784,13,Maria, María Dolores Rey García.,42,EXTREMADURA UNIDA,EXTREMADURA UNIDA,False
785,13,Agapito, Agapito Rosas Sánchez.,43,EXTREMADURA UNIDA,EXTREMADURA UNIDA,False
786,13,Maria, María del Pilar Búrdalo Fernández.,44,EXTREMADURA UNIDA,EXTREMADURA UNIDA,False
787,13,Francisco, Francisco Miguel López Bermejo.,45,EXTREMADURA UNIDA,EXTREMADURA UNIDA,False
788,13,Maria, María Cuadrado Vicente.,46,EXTREMADURA UNIDA,EXTREMADURA UNIDA,False
789,13,Juan, Juan José Sánchez Burcio.,47,EXTREMADURA UNIDA,EXTREMADURA UNIDA,False
790,13,Maria, María Pilar Andrada Gíl.,48,EXTREMADURA UNIDA,EXTREMADURA UNIDA,False
791,13,Juan, Juan Francisco Muñoz Mateos.,49,EXTREMADURA UNIDA,EXTREMADURA UNIDA,False
792,13,Ana, Ana Esther Nieto Ramiro.,50,EXTREMADURA UNIDA,EXTREMADURA UNIDA,False
793,13,Ismael, Ismael García López.,51,EXTREMADURA UNIDA,EXTREMADURA UNIDA,False
794,13,Juliana, Juliana Mateos Montes.,52,EXTREMADURA UNIDA,EXTREMADURA UNIDA,False
795,13,Maria, María Concepción Domínguez Moreno.,53,EXTREMADURA UNIDA,EXTREMADURA UNIDA,False
796,13,Pedro, Pedro Cañada Castillo.,54,EXTREMADURA UNIDA,EXTREMADURA UNIDA,False
797,13,Maria, María Isabel Navarro Colom.,1,EXTREMADURA UNIDA,EXTREMADURA UNIDA,True
798,13,Manuel, Manuel Díaz Lindo.,2,EXTREMADURA UNIDA,EXTREMADURA UNIDA,True
799,13,Maria, María Elena Barriga Gallardo.,3,EXTREMADURA UNIDA,EXTREMADURA UNIDA,True
800,14,Arturo, Arturo Viloria Fuentes.,1,PARTIDO HUMANISTA (PH),PH,False
801,14,Raquel, Raquel Martínez Raja.,2,PARTIDO HUMANISTA (PH),PH,False
802,14,Pascual, Pascual Juan Martínez.,3,PARTIDO HUMANISTA (PH),PH,False
803,14,Maria, María Victoria González Nogales.,4,PARTIDO HUMANISTA (PH),PH,False
804,14,Luis, Luis Bodoque Gómez.,5,PARTIDO HUMANISTA (PH),PH,False
805,14,Jorge, Jorge Damián Isasmendi Carrizo.,6,PARTIDO HUMANISTA (PH),PH,False
806,14,Maria, María Teresa Ruso Bernadó.,7,PARTIDO HUMANISTA (PH),PH,False
807,14,Jordi, Jordi Álvarez Caulés.,8,PARTIDO HUMANISTA (PH),PH,False
808,14,Maria, María Jesús García Fernández.,9,PARTIDO HUMANISTA (PH),PH,False
809,14,Jose, José Manuel Vázquez Ríos.,10,PARTIDO HUMANISTA (PH),PH,False
810,14,Teresa, Teresa Quintanilla Redondo.,11,PARTIDO HUMANISTA (PH),PH,False
811,14,Jose, Jose Antonio López Gómez.,12,PARTIDO HUMANISTA (PH),PH,False
812,14,Rosa, Rosa Mera Bande.,13,PARTIDO HUMANISTA (PH),PH,False
813,14,Jesus, Jesús Ángel Tutor del Hoyo.,14,PARTIDO HUMANISTA (PH),PH,False
814,14,Maria, María del Sagrario Tejedor Tejedor.,15,PARTIDO HUMANISTA (PH),PH,False
815,14,Juan, Juan Francisco Cerrada Cerrada.,16,PARTIDO HUMANISTA (PH),PH,False
816,14,Veronica, Verónica Esther Simón Casado.,17,PARTIDO HUMANISTA (PH),PH,False
817,14,Jose, José Luis Álvarez Cedena.,18,PARTIDO HUMANISTA (PH),PH,False
818,14,Gloria, Gloria López López.,19,PARTIDO HUMANISTA (PH),PH,False
819,14,Pedro, Pedro Pablo Martín Hernández.,20,PARTIDO HUMANISTA (PH),PH,False
820,14,Maria, María Luisa González Galeano.,21,PARTIDO HUMANISTA (PH),PH,False
821,14,Miguel, Miguel Ángel Millara Veiga.,22,PARTIDO HUMANISTA (PH),PH,False
822,14,Maria, María del Carmen Blanco Peña.,23,PARTIDO HUMANISTA (PH),PH,False
823,14,Victorino, Victorino Antonio Rodríguez Franco.,24,PARTIDO HUMANISTA (PH),PH,False
824,14,Olaia, Olaia Rodríguez Canabal.,25,PARTIDO HUMANISTA (PH),PH,False
825,14,Jose, José Ignacio Martínez García.,26,PARTIDO HUMANISTA (PH),PH,False
826,14,Eva, Eva María Ubago Castro.,27,PARTIDO HUMANISTA (PH),PH,False
827,14,Jesus, Jesús Fernando Rodríguez Roiz.,28,PARTIDO HUMANISTA (PH),PH,False
828,14,Maria, María del Carmen Sánchez Cobos.,29,PARTIDO HUMANISTA (PH),PH,False
829,14,Ramon, Ramón Ezequiel Rojas Hernández.,30,PARTIDO HUMANISTA (PH),PH,False
830,14,Concepcion, Concepción Martínez Miguel.,31,PARTIDO HUMANISTA (PH),PH,False
831,14,Joaquin, Joaquín Salvador Rodríguez.,32,PARTIDO HUMANISTA (PH),PH,False
832,14,Maria, María del Carmen Suárez Bendicho.,33,PARTIDO HUMANISTA (PH),PH,False
833,14,Rogelio, Rogelio Manuel Martínez Rodríguez.,34,PARTIDO HUMANISTA (PH),PH,False
834,14,Jose, José Joaquín Lapuerta Torres.,35,PARTIDO HUMANISTA (PH),PH,False
835,14,Maria, María Úrsula Álvarez García.,36,PARTIDO HUMANISTA (PH),PH,False
836,14,Juan, Juan Vicente Aceña Moreno.,37,PARTIDO HUMANISTA (PH),PH,False
837,14,Susana, Susana Sánchez Jara.,38,PARTIDO HUMANISTA (PH),PH,False
838,14,Jose, José David Merino Barrero.,39,PARTIDO HUMANISTA (PH),PH,False
839,14,Francisca, Francisca Baliño Barcia.,40,PARTIDO HUMANISTA (PH),PH,False
840,14,Alfonso, Alfonso Bueno López.,41,PARTIDO HUMANISTA (PH),PH,False
841,14,Maria, María Teresa Cuevas Pardo.,42,PARTIDO HUMANISTA (PH),PH,False
842,14,Fernando, Fernando José Docio Freijomil.,43,PARTIDO HUMANISTA (PH),PH,False
843,14,Maria, María Rosa Cimas Cuevas.,44,PARTIDO HUMANISTA (PH),PH,False
844,14,Miguel, Miguel Cruz Motos.,45,PARTIDO HUMANISTA (PH),PH,False
845,14,Gustavo, Gustavo Orlando Sánchez Suárez.,46,PARTIDO HUMANISTA (PH),PH,False
846,14,Hipolita, Hipólita del Hoyo Vallejo.,47,PARTIDO HUMANISTA (PH),PH,False
847,14,Antonio, Antonio María Rey Caballero.,48,PARTIDO HUMANISTA (PH),PH,False
848,14,Virginia, Virginia López López.,49,PARTIDO HUMANISTA (PH),PH,False
849,14,Luis, Luis Mario Martín Sánchez.,50,PARTIDO HUMANISTA (PH),PH,False
850,14,Francisco, Francisco Javier Batres Sánchez.,51,PARTIDO HUMANISTA (PH),PH,False
851,14,Maria, María Luisa Gabaldón Maroto.,52,PARTIDO HUMANISTA (PH),PH,False
852,14,Jose, José Manuel Moreno Díaz.,53,PARTIDO HUMANISTA (PH),PH,False
853,14,Rebeca, Rebeca Núñez Fernández Llebrez.,54,PARTIDO HUMANISTA (PH),PH,False
854,14,Juan, Juan Carlos Marín Rodero.,1,PARTIDO HUMANISTA (PH),PH,True
855,14,Paloma, Paloma Manzano Sánchez.,2,PARTIDO HUMANISTA (PH),PH,True
856,14,Pablo, Pablo Alberto de Pedro Martín.,3,PARTIDO HUMANISTA (PH),PH,True
857,14,Florisabel, Florisabel Yarce Barrientos.,4,PARTIDO HUMANISTA (PH),PH,True
858,15,Alejo, Alejo Vidal-Quadras Roca.,1,VOX (VOX),VOX,False
859,15,Ivan, Iván Espinosa de los Monteros de Simón.,2,VOX (VOX),VOX,False
860,15,Ana, Ana Velasco Vidal-Abarca.,3,VOX (VOX),VOX,False
861,15,Jose, José Luis González Quirós.,4,VOX (VOX),VOX,False
862,15,Cristina, Cristina Seguí García.,5,VOX (VOX),VOX,False
863,15,Maria, María Jesús Prieto Laffargue.,6,VOX (VOX),VOX,False
864,15,Ariadna, Ariadna Hernández Torrijos.,7,VOX (VOX),VOX,False
865,15,Eduardo, Eduardo Gutiérrez de Cabiedes Hidalgo de Caviedes.,8,VOX (VOX),VOX,False
866,15,Jose, José Luis Sánchez Sánchez.,9,VOX (VOX),VOX,False
867,15,Antonio, Antonio de la Torre Luque.,10,VOX (VOX),VOX,False
868,15,Manuel, Manuel María López-Linares Alberdi.,11,VOX (VOX),VOX,False
869,15,Jesus, Jesús Javier Pérez Sánchez.,12,VOX (VOX),VOX,False
870,15,Mazaly, Mazaly Aguilar.,13,VOX (VOX),VOX,False
871,15,Laura, Laura Rodríguez Soler.,14,VOX (VOX),VOX,False
872,15,Francisco, Francisco de Asís de Ribera Martín.,15,VOX (VOX),VOX,False
873,15,Juan, Juan Antonio Maldonado Castillo.,16,VOX (VOX),VOX,False
874,15,Montserrat, Montserrat Amat Ortega.,17,VOX (VOX),VOX,False
875,15,Javier, Javier Cortés Lucena.,18,VOX (VOX),VOX,False
876,15,Gunther, Günther Antonio Zevallos Avilés.,19,VOX (VOX),VOX,False
877,15,Maria, María Jesús González Fueyo.,20,VOX (VOX),VOX,False
878,15,Aurora, Aurora Pimentel Igea.,21,VOX (VOX),VOX,False
879,15,Sergio, Sergio García-Orcoyen Tormo.,22,VOX (VOX),VOX,False
880,15,Antonio, Antonio Escudero Coll.,23,VOX (VOX),VOX,False
881,15,Cristina, Cristina Peláez Izquierdo.,24,VOX (VOX),VOX,False
882,15,Gonzalo, Gonzalo Altozano García-Figueras.,25,VOX (VOX),VOX,False
883,15,Ana, Ana Elgarresta Benavides.,26,VOX (VOX),VOX,False
884,15,Gonzalo, Gonzalo Niederleytner García-Lliberós.,27,VOX (VOX),VOX,False
885,15,Alejandro, Alejandro de Anta Puig.,28,VOX (VOX),VOX,False
886,15,Santiago, Santiago Hernández de Andrés.,29,VOX (VOX),VOX,False
887,15,Leticia, Leticia Díaz-Meco Álvarez.,30,VOX (VOX),VOX,False
888,15,Eduardo, Eduardo Buxaderas Sánchez.,31,VOX (VOX),VOX,False
889,15,Francisco, Francisco Javier Fernández Tarrio.,32,VOX (VOX),VOX,False
890,15,Ana, Ana María Velasco Plaza.,33,VOX (VOX),VOX,False
891,15,Maria, María del Mar Rubio Contreras.,34,VOX (VOX),VOX,False
892,15,Victor, Víctor González Coello de Portugal.,35,VOX (VOX),VOX,False
893,15,Joaquin, Joaquín Javaloys García.,36,VOX (VOX),VOX,False
894,15,Ricardo, Ricardo Garrudo Cayón.,37,VOX (VOX),VOX,False
895,15,Jose, José Luis González Valverde.,38,VOX (VOX),VOX,False
896,15,Margarita, Margarita Suárez de Lezo Espinós.,39,VOX (VOX),VOX,False
897,15,Paloma, Paloma González Loché.,40,VOX (VOX),VOX,False
898,15,Pedro, Pedro José Rico de la Rosa.,41,VOX (VOX),VOX,False
899,15,Maria, María Adela Cuchi Lledó.,42,VOX (VOX),VOX,False
900,15,Adrian, Adrián Arsuaga Laborde.,43,VOX (VOX),VOX,False
901,15,Isabel, Isabel Ruiz Resino.,44,VOX (VOX),VOX,False
902,15,Andres, Andrés Porta Monedero.,45,VOX (VOX),VOX,False
903,15,Lucia, Lucía Pastor Rubin de Celis.,46,VOX (VOX),VOX,False
904,15,Pablo, Pablo Barranco Schnitzler.,47,VOX (VOX),VOX,False
905,15,Yolanda, Yolanda Almagro Alcántara.,48,VOX (VOX),VOX,False
906,15,Alfredo, Alfredo Serrano Mora.,49,VOX (VOX),VOX,False
907,15,Ramon, Ramón Peralta Martínez.,50,VOX (VOX),VOX,False
908,15,Maria, María José Suárez Picazo.,51,VOX (VOX),VOX,False
909,15,Matilde, Matilde Latorre Sanz.,52,VOX (VOX),VOX,False
910,15,Santiago, Santiago Abascal Conde.,53,VOX (VOX),VOX,False
911,15,Jose, José Antonio Ortega Lara.,54,VOX (VOX),VOX,False
912,15,Antonio, Antonio Jesús Martín Aguilera.,1,VOX (VOX),VOX,True
913,15,Maria, María Elena Palomo del Río.,2,VOX (VOX),VOX,True
914,15,Ignacio, Ignacio Camuñas Solís.,3,VOX (VOX),VOX,True
915,16,Juan, Juan Manuel Pina Mérida.,1,PARTIDO DE LA LIBERTAD INDIVIDUAL (P-LIB),P-LIB,False
916,16,Oscar, Óscar Timón Arnaiz.,2,PARTIDO DE LA LIBERTAD INDIVIDUAL (P-LIB),P-LIB,False
917,16,Gelu, Gelu Vlasin.,3,PARTIDO DE LA LIBERTAD INDIVIDUAL (P-LIB),P-LIB,False
918,16,Roxana, Roxana Nicula Tanase.,4,PARTIDO DE LA LIBERTAD INDIVIDUAL (P-LIB),P-LIB,False
919,16,Sandra, Sandra Isabel Martín Alcaide.,5,PARTIDO DE LA LIBERTAD INDIVIDUAL (P-LIB),P-LIB,False
920,16,Roald, Roald Christiaan Schoenmakers.,6,PARTIDO DE LA LIBERTAD INDIVIDUAL (P-LIB),P-LIB,False
921,16,Yolanda, Yolanda Rández García.,7,PARTIDO DE LA LIBERTAD INDIVIDUAL (P-LIB),P-LIB,False
922,16,Luis, Luis Fernández Platero.,8,PARTIDO DE LA LIBERTAD INDIVIDUAL (P-LIB),P-LIB,False
923,16,Pilar, Pilar Mansilla Rodríguez.,9,PARTIDO DE LA LIBERTAD INDIVIDUAL (P-LIB),P-LIB,False
924,16,Jose, José Luis Montesinos Ramón.,10,PARTIDO DE LA LIBERTAD INDIVIDUAL (P-LIB),P-LIB,False
925,16,Gabriel, Gabriel Antonio Le-Senne Presedo.,11,PARTIDO DE LA LIBERTAD INDIVIDUAL (P-LIB),P-LIB,False
926,16,Jose, José Antonio Peña Ramos.,12,PARTIDO DE LA LIBERTAD INDIVIDUAL (P-LIB),P-LIB,False
927,16,David, David Oliver Aguilar Pujol.,13,PARTIDO DE LA LIBERTAD INDIVIDUAL (P-LIB),P-LIB,False
928,16,Maria, María José González Feijoo.,14,PARTIDO DE LA LIBERTAD INDIVIDUAL (P-LIB),P-LIB,False
929,16,Sandra, Sandra Sardiña García.,15,PARTIDO DE LA LIBERTAD INDIVIDUAL (P-LIB),P-LIB,False
930,16,Ruben, Rubén Sandamil Soria.,16,PARTIDO DE LA LIBERTAD INDIVIDUAL (P-LIB),P-LIB,False
931,16,Cesar, César Jaime de Balmaseda Pessino.,17,PARTIDO DE LA LIBERTAD INDIVIDUAL (P-LIB),P-LIB,False
932,16,Juan, Juan José Rández García.,18,PARTIDO DE LA LIBERTAD INDIVIDUAL (P-LIB),P-LIB,False
933,16,Cristina, Cristina Bri Martínez.,19,PARTIDO DE LA LIBERTAD INDIVIDUAL (P-LIB),P-LIB,False
934,16,Maria, María de los Ángeles Chamorro Martínez.,20,PARTIDO DE LA LIBERTAD INDIVIDUAL (P-LIB),P-LIB,False
935,16,Israel, Israel Ignacio Alonso Gómez.,21,PARTIDO DE LA LIBERTAD INDIVIDUAL (P-LIB),P-LIB,False
936,16,Francisco, Francisco Javier Abellán Aguilar.,22,PARTIDO DE LA LIBERTAD INDIVIDUAL (P-LIB),P-LIB,False
937,16,Diego, Diego José Ruiz Rincón.,23,PARTIDO DE LA LIBERTAD INDIVIDUAL (P-LIB),P-LIB,False
938,16,Maria, María Cristina Contreras Mojarro.,24,PARTIDO DE LA LIBERTAD INDIVIDUAL (P-LIB),P-LIB,False
939,16,Rosario, Rosario López Romero.,25,PARTIDO DE LA LIBERTAD INDIVIDUAL (P-LIB),P-LIB,False
940,16,Francisco, Francisco José Carvajal Rojo.,26,PARTIDO DE LA LIBERTAD INDIVIDUAL (P-LIB),P-LIB,False
941,16,Rafael, Rafael Arencón Edo.,27,PARTIDO DE LA LIBERTAD INDIVIDUAL (P-LIB),P-LIB,False
942,16,Adolfo, Adolfo Lozano del Campo.,28,PARTIDO DE LA LIBERTAD INDIVIDUAL (P-LIB),P-LIB,False
943,16,Maria, María Inmaculada Noguera Alburquerque.,29,PARTIDO DE LA LIBERTAD INDIVIDUAL (P-LIB),P-LIB,False
944,16,Maria, María Jesica Ruiz Fontalva.,30,PARTIDO DE LA LIBERTAD INDIVIDUAL (P-LIB),P-LIB,False
945,16,Pedro, Pedro Manuel Romero Navarro.,31,PARTIDO DE LA LIBERTAD INDIVIDUAL (P-LIB),P-LIB,False
946,16,Sebastia, Sebastià Boix Piquer.,32,PARTIDO DE LA LIBERTAD INDIVIDUAL (P-LIB),P-LIB,False
947,16,Francisco, Francisco Javier Guerrero Roiz de la Parra.,33,PARTIDO DE LA LIBERTAD INDIVIDUAL (P-LIB),P-LIB,False
948,16,Maria, María Teresa Oter Horrillo.,34,PARTIDO DE LA LIBERTAD INDIVIDUAL (P-LIB),P-LIB,False
949,16,Miguela, Miguela Cepas Duque.,35,PARTIDO DE LA LIBERTAD INDIVIDUAL (P-LIB),P-LIB,False
950,16,Pedro, Pedro Ruiz Gallardo.,36,PARTIDO DE LA LIBERTAD INDIVIDUAL (P-LIB),P-LIB,False
951,16,Marcelino, Marcelino Javier Cuesta García.,37,PARTIDO DE LA LIBERTAD INDIVIDUAL (P-LIB),P-LIB,False
952,16,Francesc, Francesc Roig Fargueta.,38,PARTIDO DE LA LIBERTAD INDIVIDUAL (P-LIB),P-LIB,False
953,16,Guadalupe, Guadalupe Vargas López.,39,PARTIDO DE LA LIBERTAD INDIVIDUAL (P-LIB),P-LIB,False
954,16,Nuria, Nuria Rodríguez Conejero.,40,PARTIDO DE LA LIBERTAD INDIVIDUAL (P-LIB),P-LIB,False
955,16,Ignacio, Ignacio Manuel García Medina.,41,PARTIDO DE LA LIBERTAD INDIVIDUAL (P-LIB),P-LIB,False
956,16,Miguel, Miguel Ángel López González-Vallarino.,42,PARTIDO DE LA LIBERTAD INDIVIDUAL (P-LIB),P-LIB,False
957,16,Francisco, Francisco Ramos Escobar.,43,PARTIDO DE LA LIBERTAD INDIVIDUAL (P-LIB),P-LIB,False
958,16,Veronica, Verónica Santamaría Cirac.,44,PARTIDO DE LA LIBERTAD INDIVIDUAL (P-LIB),P-LIB,False
959,16,Julieta, Julieta Noemi Chamorro Arovi.,45,PARTIDO DE LA LIBERTAD INDIVIDUAL (P-LIB),P-LIB,False
960,16,Rafael, Rafael Juan Rodríguez Gutiérrez.,46,PARTIDO DE LA LIBERTAD INDIVIDUAL (P-LIB),P-LIB,False
961,16,Jose, José Siminiani Aramayona.,47,PARTIDO DE LA LIBERTAD INDIVIDUAL (P-LIB),P-LIB,False
962,16,Beatriz, Beatriz Carrión Negrete.,48,PARTIDO DE LA LIBERTAD INDIVIDUAL (P-LIB),P-LIB,False
963,16,Laura, Laura Aliaga Pérez.,49,PARTIDO DE LA LIBERTAD INDIVIDUAL (P-LIB),P-LIB,False
964,16,Victor, Víctor Martín Giménez.,50,PARTIDO DE LA LIBERTAD INDIVIDUAL (P-LIB),P-LIB,False
965,16,Olga, Olga Gil Recaj.,51,PARTIDO DE LA LIBERTAD INDIVIDUAL (P-LIB),P-LIB,False
966,16,Maria, María Esther Negrete Campos.,52,PARTIDO DE LA LIBERTAD INDIVIDUAL (P-LIB),P-LIB,False
967,16,Javier, Javier López Cepas.,53,PARTIDO DE LA LIBERTAD INDIVIDUAL (P-LIB),P-LIB,False
